15853966911515858445_five_lower	5a7d6fe1cd37458364816130fd6cbb5f0b96da45552bc32540b82567dd691f90
12054366942939132237_o_lower	afca7d5bfb5bfd53cb6b6fda819ac99e2253281fb260ef2ef3e63403d475b588
10183737551123716870_J_upper	88185c9f4d0cd24d3447881177e205c134e9210c021a40269c4fca05d8193fbe
2684701930768828207_z_lower	4c8a0c195411893bb668e9fb1821807216247cb2c1dfe95dba8c4c1ae30adbe5
13802632248667127733_six_lower	7d665a56adb59bb7cbb7236e136968c1b4be7d696cc1e4efc893d4850346a65e
5506190122493539867_l_lower	ff7e183e2336670d98049591aad80f5de2c6049033f7fb55d55a7dc6a387679e
9514499346154158500_i_lower	d52607c8e55c162ff90221f8ca1d756cdc6940d336a2169b40f727c2a894cb4c
15034647217315487300_m_lower	0f860074e966fb04977724c9eca8ed5e3884f118c9daf78fd5bf392a4fdb6986
4390248617862482391_f_lower	ba20785fa5c1dea78631c2eb2310d8ca2dc1d5ba145fe86591b31a26d775f296
8661248744570603724_seven_lower	56ba067076600068a7c44951a09ac29ad5790f3452f45243ac878b3407de21ae
9907724769305592462_k_lower	649d69f3d7adaeea44445d6ffb40f6070d7decace1a873e622035451c3c67b85
7588301624716743733_K_upper	e7358d8c5b10037e271f78bd48d50179bd505ae9d1b8ba3b5f4a3c21685e26f4
17427810856089426364_r_lower	3e6e208f9b43c2f1e61e3c08dc39f8c8cdfa1a8ba2c4e8347a39ac3570ae9df6
6998258727650455414_f_lower	5dcd40ed3786989f53dc205c8e4f2f5d25caebf20878447024f48e7e3ebd2414
16506127019554019873_b_lower	e047c0b7cebc4a17107ab4bd942f435e67ef84e243f368eafc7e6b469dd0188a
9500901805669320502_V_upper	0de4f70fd2d73d556706fa206d9a3036b23a32ec6d4d089bb8db95578a97cc4a
11180278360680418982_c_lower	cd2d7bfe532d591c15a1ae13629726c46398320710c1b53988fe1ac8152aca30
3521879215306916122_b_lower	a4183c502f163df129265002ace3bd53d0998511e3dce98be42347a69087369f
7609919279534963221_T_upper	6eaef02ba313090e76372bf927425cf7f5a95a94f10e0c75547f2770a3a63b45
11941680733437481665_seven_lower	8cd7493849880c6f20bcc51bcb4a562742fc79adce6a914c1211bc78bc78e006
7441863837233449005_R_upper	c957c9fba099e06badea16c4fb5d8403af83f250739b02b80f1c1c2f9393f7a7
14796654694275853433_seven_lower	1840b7ceafa49617cbd1fb6b989353a821f3c17fa37db1e28154be2608d7dd04
7497399740184807765_L_upper	b200e3bd6860337029fdef687c5ca171931e1ea10e43059f5a1ba1a1c3462517
